CT0500013;1978;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500013;1979;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500013;1980;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500013;1981;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500013;1982;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;214.087;32.333
CT0500013;1983;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;240.848;32.333
CT0500013;1984;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;267.609;32.333
CT0500013;1985;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;312.210;32.333
CT0500013;1986;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;356.812;32.333
CT0500013;1987;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;419.253;32.333
CT0500014;1976;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500014;1977;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500014;1978;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500014;1979;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500014;1980;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500014;1981;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;187.327;32.333
CT0500014;1982;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;214.087;32.333
CT0500014;1983;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;240.848;32.333
CT0500014;1984;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;267.609;32.333
CT0500015;1979;Camioneta;CHEVROLET;SCOTTDALE;4WD;4.100;;Bencina;Mecánica;;;;374.652;32.333
CT0500015;1980;Camioneta;CHEVROLET;SCOTTDALE;4WD;4.100;;Bencina;Mecánica;;;;374.652;32.333
CT0500016;1980;Camioneta;CHEVROLET;LUV;DIESEL;2.200;;Diésel;Mecánica;;;;223.007;32.333
CT0500016;1981;Camioneta;CHEVROLET;LUV;DIESEL;2.200;;Diésel;Mecánica;;;;223.007;32.333
CT0500016;1982;Camioneta;CHEVROLET;LUV;DIESEL;2.200;;Diésel;Mecánica;;;;240.848;32.333
